Anime_id,Title,Genre,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,,,,,
11433,Ano Natsu de Matteru,"['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Slice of Life']",TV,"['Geneon Universal Entertainment', 'Genco', 'AT-X', 'Bushiroad', 'Showgate']",['J.C.Staff'],7.64,108677,381,218244,12,Original,"Jan 10, 2012 to Mar 27, 2012",https://myanimelist.net/anime/11433/Ano_Natsu_de_Matteru,,,,,
11445,UFO Princess Valkyrie: Recap,"['Comedy', 'Romance', 'Sci-Fi']",Special,"['Media Factory', 'Nippon Columbia', 'KlockWorx', 'Toshiba Entertainment']",['TNK'],6.4,304,9244,960,1,Manga,23-Aug-03,https://myanimelist.net/anime/11445/UFO_Princess_Valkyrie__Recap,,,,,
11465,Tsuma no Haha Sayuri,['Hentai'],OVA,['Digital Works'],['Y.O.U.C'],6.54,940,6506,2724,2,Visual novel,"Oct 21, 2011 to Feb 17, 2012",https://myanimelist.net/anime/11465/Tsuma_no_Haha_Sayuri,,,,,
11471,Dororo Pilot,['Action'],Special,['Mushi Production'],,5.98,169,8033,517,1,Unknown,"Jan, 1968",https://myanimelist.net/anime/11471/Dororo_Pilot,,,,,
11483,Redline Pilot,"['Cars', 'Sports']",Special,,['Madhouse'],6.78,2100,5328,4828,1,Original,12-Jan-09,https://myanimelist.net/anime/11483/Redline_Pilot,,,,,
11491,"Recorder to Randoseru Do�?""['Comedy'", 'School'," 'Slice of Life']""","Miyagawa Atsushi is an 11-year-old boy who is 180 centimeters tall. Since he has a grown-up looking build but acts his age, he has always been running into troubles. On the other hand, his 17-year-old elder sister Atsumi is only 137 centimeters tall. Even though she has a childish looking build, Atsumi takes good care of Atsushi. ",TV,"['Takeshobo', 'Dream Creation']",['Seven'],6.77,18036,2189,35016,13,Manga,"Jan 6, 2012 to Mar 28, 2012",https://myanimelist.net/anime/11491/Recorder_to_Randoseru_Do%E2%99%AA,,,
11505,Kiss Dum: Omokage,"['Mecha', 'Military', 'Sci-Fi']",Special,['Bandai Visual'],['Satelight'],6.17,222,9857,723,1,Original,29-Sep-11,https://myanimelist.net/anime/11505/Kiss_Dum__Omokage,,,,,
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,['Music'],Music,,['Manglobe'],6.63,3740,4470,8100,1,Unknown,21-Sep-11,https://myanimelist.net/anime/11507/Kami_nomi_zo_Shiru_Sekai__Nonstop_Hunters,,,,,
11511,Evidence,['Music'],Music,,,5.6,551,9294,974,1,Unknown,20-Apr-11,https://myanimelist.net/anime/11511/Evidence,,,,,
11521,Hello Kitty: Ringo no Mori no Fantasy,"['Comedy', 'Fantasy', 'Kids']",TV,['Sanrio'],['Asahi Production'],6.01,73,11482,288,13,Unknown,"Apr 4, 2006 to Sep 19, 2006",https://myanimelist.net/anime/11521/Hello_Kitty__Ringo_no_Mori_no_Fantasy,,,,,
11523,Shiofuki Mermaid,['Hentai'],OVA,['Schoolzone'],,6.42,803,7248,2212,1,Visual novel,28-Oct-11,https://myanimelist.net/anime/11523/Shiofuki_Mermaid,,,,,
11531,UN-GO: Inga-ron,"['Mystery', 'Supernatural']",Movie,,['Bones'],7.7,14554,2529,27531,1,Novel,19-Nov-11,https://myanimelist.net/anime/11531/UN-GO__Inga-ron,,,,,
11533,Momotarou Densetsu,"['Adventure', 'Comedy']",TV,['TV Tokyo'],['Knack Productions'],6.32,34,11956,224,51,Game,"Oct 2, 1989 to Oct 1, 1990",https://myanimelist.net/anime/11533/Momotarou_Densetsu,,,,,
11537,Yamatarou Kaeru,['Kids'],OVA,,['Tezuka Productions'],6.2,231,10557,470,1,Manga,15-Aug-86,https://myanimelist.net/anime/11537/Yamatarou_Kaeru,,,,,
11553,Toradora!: Bentou no Gokui,"['Slice of Life', 'Comedy', 'Romance', 'School']",Special,,['J.C.Staff'],7.52,54283,1018,91467,1,Light novel,21-Dec-11,https://myanimelist.net/anime/11553/Toradora__Bentou_no_Gokui,,,,,
11561,Sougen no Ko Tenguri,"['Adventure', 'Historical', 'Kids', 'Drama']",Movie,,['Shin-Ei Animation'],6.13,270,10023,572,1,Original,1977,https://myanimelist.net/anime/11561/Sougen_no_Ko_Tenguri,,,,,
11569,Precure All Stars DX the Dance Live�? Miracle Dance Stage e Youkoso,"['Fantasy', 'Magic', 'Music', 'Shoujo']",OVA,,['Toei Animation'],7.17,454,8309,1385,1,Original,25-Nov-11,https://myanimelist.net/anime/11569/Precure_All_Stars_DX_the_Dance_Live%E2%99%A5__Miracle_Dance_Stage_e_Youkoso,,,,,
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,"['Sci-Fi', 'Drama']",Movie,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Kadokawa Pictures Japan', 'MAGES.']",['White Fox'],8.58,166358,252,281643,1,Visual novel,20-Apr-13,https://myanimelist.net/anime/11577/Steins_Gate_Movie__Fuka_Ryouiki_no_D%C3%A9j%C3%A0_vu,,,,,
11579,Jubilee,"['Dementia', 'Music']",Music,"['Yamamura Animation, Inc.']",,5.23,355,10081,611,1,Unknown,1999,https://myanimelist.net/anime/11579/Jubilee,,,,,
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,['Music'],Music,,['Manglobe'],6.62,3492,4777,6918,1,Unknown,14-Sep-11,https://myanimelist.net/anime/11583/Kami_nomi_zo_Shiru_Sekai__Natsu-iro_Surprise,,,,,
11589,Puu-Neko Shougekijou,['Comedy'],TV,,,5.78,32,12186,241,11,Unknown,"Jun 29, 2011 to Sep 14, 2011",https://myanimelist.net/anime/11589/Puu-Neko_Shougekijou,,,,,
11593,Ganbare! Bokura no Hit and Run,"['School', 'Sports']",Special,,['Nippon Animation'],5.84,19,13329,143,1,Unknown,18-Feb-79,https://myanimelist.net/anime/11593/Ganbare_Bokura_no_Hit_and_Run,,,,,
11595,Perman (1983),"['Kids', 'Comedy', 'Super Power', 'School']",TV,"['TV Asahi', 'Asatsu DK']",['Shin-Ei Animation'],6.34,344,9153,741,526,Unknown,"Apr 4, 1983 to Jul 2, 1985",https://myanimelist.net/anime/11595/Perman_1983,,,,,
11597,Nisemonogatari,"['Mystery', 'Comedy', 'Supernatural', 'Ecchi']",TV,"['Aniplex', 'Kodansha', 'Rakuonsha']",['Shaft'],8.2,215096,166,359841,11,Light novel,"Jan 8, 2012 to Mar 18, 2012",https://myanimelist.net/anime/11597/Nisemonogatari,,,,,
11609,"Sono Toki, Shimakou ga Ugoita!",['Comedy'],TV,,['DLE'],5.58,24,12564,185,11,Unknown,"Jun 29, 2011 to Sep 14, 2011",https://myanimelist.net/anime/11609/Sono_Toki_Shimakou_ga_Ugoita,,,,,
11611,Shuukan Shimakou Special,['Comedy'],ONA,,,5.04,28,13323,139,1,Unknown,4-Jan-11,https://myanimelist.net/anime/11611/Shuukan_Shimakou_Special,,,,,
11615,Morita-san wa Mukuchi. 2,"['Comedy', 'School', 'Slice of Life']",TV,"['DAX Production', 'Takeshobo']",['Seven'],6.76,5598,4164,9996,13,4-koma manga,"Oct 5, 2011 to Dec 28, 2011",https://myanimelist.net/anime/11615/Morita-san_wa_Mukuchi_2,,,,,
11617,High School DxD,"['Comedy', 'Demons', 'Ecchi', 'Harem', 'Romance', 'School']",TV,"['Genco', 'Lantis', 'AT-X', 'PRA', 'Showgate', 'Atelier Musa', 'Fujimi Shobo']",['TNK'],7.62,370111,62,585059,12,Light novel,"Jan 6, 2012 to Mar 23, 2012",https://myanimelist.net/anime/11617/High_School_DxD,,,,,
11635,Sacred Seven: Shirogane no Tsubasa,"['Action', 'School', 'Sci-Fi', 'Super Power']",Movie,,['Sunrise'],6.8,1313,5682,4618,1,Unknown,7-Jan-12,https://myanimelist.net/anime/11635/Sacred_Seven__Shirogane_no_Tsubasa,,,,,
11661,Robo to Shoujo (Kari),"['Action', 'Comedy', 'Mecha', 'Sci-Fi']",ONA,,,5.66,535,8673,1267,9,Unknown,"Jun 16, 2010 to Jun 19, 2011",https://myanimelist.net/anime/11661/Robo_to_Shoujo_Kari,,,,,
11663,Hakuouki OVA,"['Action', 'Historical', 'Supernatural', 'Drama', 'Samurai']",OVA,,['Studio Deen'],7.61,3395,4220,9509,2,Visual novel,"Mar, 2011",https://myanimelist.net/anime/11663/Hakuouki_OVA,,,,,
11665,Natsume Yuujinchou Shi,"['Slice of Life', 'Supernatural', 'Drama', 'Fantasy', 'Shoujo']",TV,"['TV Tokyo', 'Aniplex', 'Nihon Ad Systems', 'Hakusensha', 'Sony Music Entertainment']",['Brain&#039;s Base'],8.72,62012,689,132110,13,Manga,"Jan 3, 2012 to Mar 27, 2012",https://myanimelist.net/anime/11665/Natsume_Yuujinchou_Shi,,,,,
11673,Hal no Fue,"['Kids', 'Adventure']",Movie,,['TMS Entertainment'],5.95,21,12232,244,1,Unknown,22-Oct-11,https://myanimelist.net/anime/11673/Hal_no_Fue,,,,,
11679,Chainsaw Maid,"['Comedy', 'Horror', 'Supernatural', 'Thriller']",ONA,['Pony Canyon'],,5.09,2188,6283,3206,1,Unknown,8-Dec-07,https://myanimelist.net/anime/11679/Chainsaw_Maid,,,,,
11681,Tetsu no Ko Kanahiru,['Fantasy'],Movie,['Higa Brothers Production'],,6.4,10,14432,107,1,Unknown,4-Aug-07,https://myanimelist.net/anime/11681/Tetsu_no_Ko_Kanahiru,,,,,
11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,"['Adventure', 'Drama', 'Historical', 'Mystery', 'Supernatural']",OVA,,['Madhouse'],6.65,333,,745,1,Novel,,,,,,,
11687,Pussycat,"['Fantasy', 'Horror']",ONA,,,4.19,2010,6548,2882,1,Unknown,8-Dec-08,https://myanimelist.net/anime/11687/Pussycat,,,,,
11689,CCW: Crazy Clay Wrestling,['Sports'],ONA,,,3.44,1003,8225,1416,1,Unknown,8-Dec-07,https://myanimelist.net/anime/11689/CCW__Crazy_Clay_Wrestling,,,,,
11691,Bloody Date,['Horror'],ONA,,,4.34,1622,,2485,1,Unknown,,,,,,,
11693,Match Uri no Shoujo,"['Drama', 'Kids']",Movie,['Gakken Eigakyoku'],['Toei Animation'],6.06,74,11449,237,1,Book,12-Dec-71,https://myanimelist.net/anime/11693/Match_Uri_no_Shoujo,,,,,
11695,Ultraman Graffiti,"['Action', 'Comedy', 'Parody', 'Super Power']",OVA,,,5.12,41,11892,209,6,Other,25-Oct-90,https://myanimelist.net/anime/11695/Ultraman_Graffiti,,,,,
11697,Area no Kishi,"['Comedy', 'School', 'Shounen', 'Sports']",TV,['TV Asahi'],['Shin-Ei Animation'],7.33,21842,1810,46498,37,Manga,"Jan 7, 2012 to Sep 29, 2012",https://myanimelist.net/anime/11697/Area_no_Kishi,,,,,
11699,Yurumates wa?,"['Comedy', 'Seinen', 'Slice of Life']",OVA,"['Indeprox', 'Takeshobo', 'indigo line']",,6.34,922,7758,1937,1,Unknown,24-Jun-11,https://myanimelist.net/anime/11699/Yurumates_wa,,,,,
11701,Another: The Other - Inga,"['Horror', 'Mystery', 'Thriller']",OVA,,['P.A. Works'],7.45,68706,864,110548,1,Novel,26-May-12,https://myanimelist.net/anime/11701/Another__The_Other_-_Inga,,,,,
11703,Code:Breaker,"['Action', 'Comedy', 'School', 'Shounen', 'Super Power', 'Supernatural']",TV,"['Bandai Visual', 'Lantis', 'Kodansha', 'Memory-Tech', 'Bushiroad']",['Kinema Citrus'],6.98,90799,497,180139,13,Manga,"Oct 7, 2012 to Dec 23, 2012",https://myanimelist.net/anime/11703/Code_Breaker,,,,,
11705,Dragon Age: Blood Mage no Seisen,"['Action', 'Fantasy']",Movie,,['Oxybot'],6.19,3496,4727,7460,1,Game,11-Feb-12,https://myanimelist.net/anime/11705/Dragon_Age__Blood_Mage_no_Seisen,,,,,
11711,Me wo Samase Toragorou,['Kids'],Special,['N&amp;G Production'],,5.43,14,14833,95,1,Unknown,1985,https://myanimelist.net/anime/11711/Me_wo_Samase_Toragorou,,,,,
11713,Suisenzuki no Yokka,"['Fantasy', 'Kids']",Special,['N&amp;G Production'],,6.6,15,14287,117,1,Unknown,1990,https://myanimelist.net/anime/11713/Suisenzuki_no_Yokka,,,,,
11715,Kamisama Dolls Specials,['Comedy'],Special,,['Brain&#039;s Base'],5.96,2344,5363,5541,6,Manga,"Sep 21, 2011 to Feb 22, 2012",https://myanimelist.net/anime/11715/Kamisama_Dolls_Specials,,,,,
11717,Hoshi no Kirby: Pilot,"['Adventure', 'Comedy', 'Parody', 'Fantasy']",Special,['CBC'],,5.75,561,8695,1180,1,Game,2000,https://myanimelist.net/anime/11717/Hoshi_no_Kirby__Pilot,,,,,
11729,Space Neko Theater,['Comedy'],ONA,['Space Neko'],,5.35,403,10013,685,1,Unknown,9-Dec-08,https://myanimelist.net/anime/11729/Space_Neko_Theater,,,,,
11731,Chi-Sui Maru Specials,['Comedy'],Special,,,5.33,15,13986,125,2,Unknown,21-Sep-11,https://myanimelist.net/anime/11731/Chi-Sui_Maru_Specials,,,,,
11733,Chi-Sui Maru 2nd Season,['Comedy'],TV,,,5.13,15,13003,163,34,Unknown,"Jan 15, 2011 to Sep 24, 2011",https://myanimelist.net/anime/11733/Chi-Sui_Maru_2nd_Season,,,,,
11735,Coluboccoro,"['Sci-Fi', 'Fantasy']",OVA,,['Kenji Studio'],5.72,694,8417,1414,1,Original,2007,https://myanimelist.net/anime/11735/Coluboccoro,,,,,
11737,Ao no Exorcist Movie,"['Action', 'Demons', 'Fantasy', 'Shounen', 'Supernatural']",Movie,"['Aniplex', 'Shueisha']",['A-1 Pictures'],7.81,78079,612,145473,1,Manga,28-Dec-12,https://myanimelist.net/anime/11737/Ao_no_Exorcist_Movie,,,,,
11739,Kimi to Boku. 2,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']",TV,"['TV Tokyo', 'Aniplex', 'Square Enix', 'Nihon Ad Systems', 'Movic', 'Kimi To Boku Production Partners']",['J.C.Staff'],8.07,27570,1608,54723,13,Manga,"Apr 3, 2012 to Jun 26, 2012",https://myanimelist.net/anime/11739/Kimi_to_Boku_2,,,,,
11741,Fate/Zero 2nd Season,"['Action', 'Supernatural', 'Magic', 'Fantasy']",TV,"['Aniplex', 'Nitroplus', 'Seikaisha', 'Notes']",['ufotable'],8.66,312272,86,498403,12,Novel,"Apr 8, 2012 to Jun 24, 2012",https://myanimelist.net/anime/11741/Fate_Zero_2nd_Season,,,,,
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,"['Action', 'Sci-Fi', 'Super Power', 'Magic']",Movie,"['Geneon Universal Entertainment', 'Square Enix', 'AT-X', 'Warner Bros.', 'ASCII Media Works']",['J.C.Staff'],7.66,35747,1261,69978,1,Original,23-Feb-13,https://myanimelist.net/anime/11743/Toaru_Majutsu_no_Index_Movie__Endymion_no_Kiseki,,,,,
11747,Kiriya Hakushaku Ke no Roku Shimai,['Hentai'],OVA,['Pink Pineapple'],['G-Lam'],6.85,1358,5921,3609,2,Visual novel,"Dec 22, 2011 to Mar 30, 2012",https://myanimelist.net/anime/11747/Kiriya_Hakushaku_Ke_no_Roku_Shimai,,,,,
11749,Oshioki: Gakuen Reijou Kousei Keikaku,['Hentai'],OVA,['MS Pictures'],,6.43,957,6234,3253,3,Visual novel,"Nov 18, 2011 to Jun 15, 2012",https://myanimelist.net/anime/11749/Oshioki__Gakuen_Reijou_Kousei_Keikaku,,,,,
11751,Senki Zesshou Symphogear,"['Action', 'Sci-Fi', 'Music']",TV,"['Aniplex', 'Memory-Tech', 'Dwango', 'Bushiroad', 'Good Smile Company', 'King Records', 'Kinyosha']","['Satelight', 'Encourage Films']",7.07,24882,1311,63584,13,Original,"Jan 6, 2012 to Mar 30, 2012",https://myanimelist.net/anime/11751/Senki_Zesshou_Symphogear,,,,,
11755,009 Re:Cyborg,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",Movie,"['Nippon Television Network', 'Ishimori Pro']","['Production I.G', 'SANZIGEN']",6.69,4332,3978,10647,1,Unknown,27-Oct-12,https://myanimelist.net/anime/11755/009_Re_Cyborg,,,,,
11757,Sword Art Online,"['Action', 'Adventure', 'Fantasy', 'Game', 'Romance']",TV,"['Aniplex', 'Genco', 'DAX Production', 'ASCII Media Works']",['A-1 Pictures'],7.64,913806,3,1297309,25,Light novel,"Jul 8, 2012 to Dec 23, 2012",https://myanimelist.net/anime/11757/Sword_Art_Online,,,,,
11759,Accel World,"['Action', 'Game', 'Sci-Fi', 'Romance', 'School']",TV,"['Genco', 'Rakuonsha', 'Warner Bros.', 'flying DOG', 'ASCII Media Works']",['Sunrise'],7.53,235678,124,432566,24,Light novel,"Apr 7, 2012 to Sep 22, 2012",https://myanimelist.net/anime/11759/Accel_World,,,,,
11761,Medaka Box,"['Action', 'Comedy', 'Ecchi', 'Martial Arts', 'School', 'Shounen', 'Super Power']",TV,"['TV Tokyo', 'Lantis', 'Media Factory', 'Hakoniwa Academy Student Council']","['Gainax', 'Asahi Production']",7.17,66355,616,146602,12,Manga,"Apr 5, 2012 to Jun 21, 2012",https://myanimelist.net/anime/11761/Medaka_Box,,,,,
11763,Sekai de Ichiban Tsuyoku Naritai!,"['Action', 'Ecchi', 'Sports']",TV,"['Movic', 'Earth Star Entertainment']",['Arms'],5.92,10273,2269,32547,12,Manga,"Oct 6, 2013 to Dec 22, 2013",https://myanimelist.net/anime/11763/Sekai_de_Ichiban_Tsuyoku_Naritai,,,,,
11767,Justeen,"['Action', 'Mecha', 'Sci-Fi']",OVA,['AIC'],,5.35,43,10221,614,1,Unknown,29-Dec-11,https://myanimelist.net/anime/11767/Justeen,,,,,
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"['Comedy', 'Ecchi', 'School', 'Seinen', 'Shoujo Ai']",TV,"['Lantis', 'Cammot']",['LMD'],6.28,8667,2925,20790,12,Manga,"Jan 24, 2012 to Mar 27, 2012",https://myanimelist.net/anime/11769/Gokujo__Gokurakuin_Joshikou_Ryou_Monogatari,,,,,
11771,Kuroko no Basket,"['Comedy', 'School', 'Shounen', 'Sports']",TV,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Mainichi Broadcasting System', 'Banpresto', 'Shueisha', 'BS11']",['Production I.G'],8.37,286944,89,481497,25,Manga,"Apr 8, 2012 to Sep 22, 2012",https://myanimelist.net/anime/11771/Kuroko_no_Basket,,,,,
11773,To Heart 2: Dungeon Travelers,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'Seinen']",OVA,['Chaos Project'],,6.38,1012,6661,3025,2,Game,"Feb 22, 2012 to Jul 25, 2012",https://myanimelist.net/anime/11773/To_Heart_2__Dungeon_Travelers,,,,,
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,"['Action', 'Adventure', 'Comedy', 'Seinen']",Special,,['Telecom Animation Film'],7.31,1735,5903,3865,1,Unknown,2-Dec-11,https://myanimelist.net/anime/11777/Lupin_III__Chi_no_Kokuin_-_Eien_no_Mermaid,,,,,
11783,Dog Days',"['Action', 'Adventure', 'Magic', 'Fantasy']",TV,"['Aniplex', 'Good Smile Company']",['Seven Arcs'],7.25,36273,1366,68233,13,Original,"Jul 7, 2012 to Sep 29, 2012",https://myanimelist.net/anime/11783/Dog_Days,,,,,
11785,Haiyore! Nyaruko-san,"['Sci-Fi', 'Comedy', 'Parody']",TV,"['TV Tokyo', 'Avex Entertainment', 'Sotsu', 'KlockWorx', 'Cospa', 'SoftBank Creative Corp.', 'Studio Mausu', 'Bulls Eye']",['Xebec'],7.2,92115,414,204943,12,Light novel,"Apr 10, 2012 to Jun 26, 2012",https://myanimelist.net/anime/11785/Haiyore_Nyaruko-san,,,,,
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,"['Action', 'Super Power', 'Adventure', 'Comedy', 'Shounen']",Special,,,6.76,474,7546,2021,1,Unknown,23-Oct-10,https://myanimelist.net/anime/11787/Toriko__Barbarian_Ivy_wo_Hokaku_Seyo,,,,,
11789,Wish Me Mell,"['Fantasy', 'Kids', 'Magic']",ONA,['Sanrio'],,5.65,116,11907,265,2,Unknown,"Jun 5, 2011 to Aug 25, 2011",https://myanimelist.net/anime/11789/Wish_Me_Mell,,,,,
11791,Sore Ike! Anpanman: Ruby no Negai,"['Comedy', 'Kids', 'Magic']",Movie,,,6.31,70,12193,233,1,Unknown,12-Jul-03,https://myanimelist.net/anime/11791/Sore_Ike_Anpanman__Ruby_no_Negai,,,,,
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode","['Comedy', 'Drama', 'Slice of Life']",Special,,['TYO Animations'],7.43,2860,4959,6370,1,Original,27-Jun-12,https://myanimelist.net/anime/11793/Tamayura__Hitotose_-_Attakai_Kaze_no_Omoide_Nanode,,,,,
11795,Forsaken,"['Music', 'Vampire']",Music,,['Gonzo'],5.84,441,9657,749,1,Music,26-Jan-08,https://myanimelist.net/anime/11795/Forsaken,,,,,
11799,Midori no Neko,['Mystery'],OVA,,['Tezuka Productions'],5.55,350,9646,736,1,Manga,1-Oct-83,https://myanimelist.net/anime/11799/Midori_no_Neko,,,,,
11807,School,"['Hentai', 'School']",OVA,['Hot Bear'],['Studio 9 MAiami'],6.87,1272,5818,3584,2,Original,"Nov 25, 2011 to Jul 13, 2012",https://myanimelist.net/anime/11807/School,,,,,
11809,gdgd Fairies,['Comedy'],TV,"['Strawberry Meets Pictures', 'Bouncy']",,7.01,1153,6472,3121,12,Original,"Oct 13, 2011 to Dec 29, 2011",https://myanimelist.net/anime/11809/gdgd_Fairies,,,,,
11813,Shijou Saikyou no Deshi Kenichi OVA,"['Action', 'Martial Arts', 'Comedy', 'School', 'Shounen']",OVA,,['Brain&#039;s Base'],8.03,15934,2177,32611,11,Manga,"Mar 14, 2012 to May 16, 2014",https://myanimelist.net/anime/11813/Shijou_Saikyou_no_Deshi_Kenichi_OVA,,,,,
11815,Ijou Chitai: Jikken Dorei,['Hentai'],OVA,['Studio 9 MAiami'],,5.94,727,7250,2167,2,Visual novel,"Dec 16, 2011 to Mar 23, 2012",https://myanimelist.net/anime/11815/Ijou_Chitai__Jikken_Dorei,,,,,
11825,Enshou Nihon Mukashibanashi,"['Comedy', 'Hentai', 'Historical']",OVA,['Japan Home Video'],,4.83,116,10849,392,1,Unknown,25-May-88,https://myanimelist.net/anime/11825/Enshou_Nihon_Mukashibanashi,,,,,
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,"['Action', 'Fantasy', 'Hentai']",OVA,,['Majin'],7.56,6742,3110,15349,4,Visual novel,"Jan 27, 2012 to Dec 28, 2018",https://myanimelist.net/anime/11827/Kuroinu__Kedakaki_Seijo_wa_Hakudaku_ni_Somaru,,,,,
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,"['Action', 'Fantasy', 'Hentai']",OVA,,['Majin'],7.56,6742,3110,15349,4,Visual novel,"Jan 27, 2012 to Dec 28, 2018",https://myanimelist.net/anime/11827/Kuroinu__Kedakaki_Seijo_wa_Hakudaku_ni_Somaru,,,,,
11829,Manga Mitokoumon,['Historical'],TV,['Knack Animation'],,6.69,71,11510,268,46,Unknown,"Sep 3, 1981 to Jul 15, 1981",https://myanimelist.net/anime/11829/Manga_Mitokoumon,,,,,
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,"['Action', 'Historical', 'Martial Arts', 'Fantasy']",TV,,['Sparkly Key Animation Studio'],7.36,137,9693,653,34,Novel,"Jun 10, 2010 to 2011",https://myanimelist.net/anime/11835/Qin_Shi_Ming_Yue__Zhu_Zi_Bai_Jia,,,,,
11837,Zetman,"['Action', 'Drama', 'Horror', 'Romance', 'Sci-Fi', 'Seinen', 'Supernatural']",TV,"['TV Asahi', 'Asatsu DK', 'YTV', 'Toho', 'Sakura Create']",['TMS Entertainment'],6.99,40947,1126,84354,13,Manga,"Apr 3, 2012 to Jun 26, 2012",https://myanimelist.net/anime/11837/Zetman,,,,,
11841,Qin Shi Ming Yue: Ye Jin Tianming,"['Action', 'Historical', 'Martial Arts', 'Fantasy']",TV,,['Sparkly Key Animation Studio'],7.11,151,9772,603,18,Novel,"Jul 17, 2008 to 2008",https://myanimelist.net/anime/11841/Qin_Shi_Ming_Yue__Ye_Jin_Tianming,,,,,
11843,Danshi Koukousei no Nichijou,"['Slice of Life', 'Comedy', 'School']",TV,"['TV Tokyo', 'Square Enix', 'Trinity Sound', 'Happinet Pictures']",['Sunrise'],8.34,189987,151,372355,12,Web manga,"Jan 10, 2012 to Mar 27, 2012",https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou,,,,,
11853,Pokemon: Pikachu no Summer Bridge Story,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",Special,,['OLM'],6.46,1039,6421,3232,1,Unknown,1-Aug-11,https://myanimelist.net/anime/11853/Pokemon__Pikachu_no_Summer_Bridge_Story,,,,,
11855,Houkago Nyannyan,['Hentai'],OVA,"['Studio 9 MAiami', 'Queen Bee']",,6.07,1134,6235,3328,1,Manga,16-Dec-11,https://myanimelist.net/anime/11855/Houkago_Nyannyan,,,,,
11857,Judo Sanka,"['Sports', 'Shounen']",TV,['Tokyo Movie Shinsha'],,6.85,27,12191,204,27,Unknown,"Apr 1, 1974 to Sep 30, 1974",https://myanimelist.net/anime/11857/Judo_Sanka,,,,,
11859,Queen's Blade: Rebellion,"['Action', 'Adventure', 'Ecchi', 'Fantasy']",TV,"['Genco', 'Media Factory', 'AT-X', 'Hobby Japan']",['Arms'],6.46,9021,2503,26930,12,Other,"Apr 3, 2012 to Jun 19, 2012",https://myanimelist.net/anime/11859/Queens_Blade__Rebellion,,,,,
11873,Oraa Guzura Dado (1987),"['Comedy', 'Kids']",TV,,['Tatsunoko Production'],6.28,87,11816,258,44,Unknown,"Oct 2, 1987 to Sep 20, 1988",https://myanimelist.net/anime/11873/Oraa_Guzura_Dado_1987,,,,,
11879,Oni Chichi: Re-born,['Hentai'],OVA,,['PoRO'],7.74,10508,2931,19306,2,Visual novel,"Dec 22, 2011 to Dec 28, 2012",https://myanimelist.net/anime/11879/Oni_Chichi__Re-born,,,,,
11887,Kokoro Connect,"['Slice of Life', 'Comedy', 'Supernatural', 'Drama', 'Romance', 'School']",TV,"['Starchild Records', 'Enterbrain']",['Silver Link.'],7.95,209776,135,397930,13,Light novel,"Jul 8, 2012 to Sep 30, 2012",https://myanimelist.net/anime/11887/Kokoro_Connect,,,,,
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,"['Music', 'Comedy', 'Drama']",Special,['Aniplex'],['A-1 Pictures'],7.54,8341,3344,16153,1,Game,28-Jun-12,https://myanimelist.net/anime/11889/The_iDOLMSTER__765_Pro_to_Iu_Monogatari,,,,,
